timestamp,ema_20_rsi_14,ema_50_rsi_20,ema_10_rsi_10,ema_30_rsi_25,wavelet_haar_rsi_10,wavelet_haar_rsi_14,wavelet_haar_rsi_20,wavelet_haar_rsi_25,wavelet_db2_rsi_10,wavelet_db2_rsi_14,wavelet_db2_rsi_20,wavelet_db2_rsi_25,wavelet_db4_rsi_10,wavelet_db4_rsi_14,wavelet_db4_rsi_20,wavelet_db4_rsi_25,wavelet_db6_rsi_10,wavelet_db6_rsi_14,wavelet_db6_rsi_20,wavelet_db6_rsi_25,wavelet_bior1.3_rsi_10,wavelet_bior1.3_rsi_14,wavelet_bior1.3_rsi_20,wavelet_bior1.3_rsi_25,wavelet_bior2.2_rsi_10,wavelet_bior2.2_rsi_14,wavelet_bior2.2_rsi_20,wavelet_bior2.2_rsi_25,ssa_5_rsi_10,ssa_5_rsi_14,ssa_5_rsi_20,ssa_5_rsi_25,ssa_10_rsi_10,ssa_10_rsi_14,ssa_10_rsi_20,ssa_10_rsi_25,ssa_20_rsi_10,ssa_20_rsi_14,ssa_20_rsi_20,ssa_20_rsi_25,ssa_50_rsi_10,ssa_50_rsi_14,ssa_50_rsi_20,ssa_50_rsi_25,ssa_100_rsi_10,ssa_100_rsi_14,ssa_100_rsi_20,ssa_100_rsi_25,ssa_200_rsi_10,ssa_200_rsi_14,ssa_200_rsi_20,ssa_200_rsi_25,original_rsi_10,original_rsi_14,original_rsi_20,original_rsi_25
2018-09-19,0.0,23.26110051022657,3.490622936332656,39.41527611816557,64.30206232199404,27.80401476833559,30.430603887964864,45.11790833353656,56.38365303398775,46.4512733511303,29.462354974778208,43.340175127483256,64.90877291309722,31.21412171260178,28.515062415378935,40.55283016887125,62.50900174099576,30.470675494222675,30.89232666712151,41.385361065757486,69.39323395277889,34.82830919968289,43.35942651800402,43.58645357722117,78.68351956431714,38.6983352716829,28.634575363290637,44.43152837468254,67.16360978820097,29.800227131228795,32.497494106850795,42.80708840814111,60.83464638417437,30.542242222318592,34.48916569951892,43.37898632518113,60.96970675917158,29.980204531689367,34.28935065997642,43.21109890161999,60.1827938676387,29.70893639173528,34.25398260584336,43.16813952793716,58.89973958086984,29.786195555559374,33.961699300642096,43.043839714565514,63.36418930882407,30.328718222198617,33.553298130699005,42.14118939973235,59.67228849581789,38.24016610560227,37.75539283103496,44.15270216166089
2018-09-20,0.0,21.03562986413307,11.523948840503365,38.92859551021379,60.04192217273567,57.49394324160807,30.625341211422864,44.7532507586075,61.20685603122757,43.86107735052107,30.504027037109253,40.28047454436661,76.89527364787926,47.434191843946635,32.44061224509369,40.88409058988247,79.22042264381835,43.39830639402598,36.07421084476197,43.79154864809605,60.54153365260248,35.77818108486258,38.52887155607034,42.12163909201903,78.20342508566698,44.64190940519649,24.851580775282244,43.30790721693355,73.08027878241998,49.00580684307376,35.80824000618766,44.038870752463396,68.23162048042404,51.289078975711405,38.87019836566525,45.38870863985433,68.49478639779798,51.09166315354396,38.93876086606587,45.29488998100835,68.31403796696847,51.25948504877898,39.11519766346352,45.64958722434585,68.73241237468586,50.454557284508454,39.01921800975399,45.511231042304864,69.75222874431242,46.75517313428114,37.77427767665505,43.786807814313526,61.715394027752446,49.02090316687463,39.595031683239746,46.52029604250592
2018-09-21,6.895787947986321,18.269176792966974,42.58211351936129,38.69260210160736,70.59906125244284,67.91558466348319,33.69368212662154,46.91610534488082,66.76876498510023,52.78871939819629,31.865361339695824,38.98528101277928,79.76382140333115,59.07590198623622,34.19550435187361,41.5136780371993,84.20247959414031,54.41782032086648,38.4536618702527,42.56426753169084,67.24324699141374,42.68922787390695,40.55751647647128,45.39784053563756,82.07753567147904,63.77669957048435,30.947972014096905,43.000366297302556,76.88247324666087,68.69090584222457,36.63462848019972,44.79368424637431,73.67934187434787,69.62848187120761,39.78516117156079,46.13604891108256,74.08710034461546,69.85510809142629,40.026611216774235,46.21918736551111,73.95679576144559,69.79550056004273,40.4381620583164,46.31362887328795,74.35760260260625,71.10564098586006,41.493094181840554,46.36047672484044,76.7178206167386,68.5815483652044,40.441033918308804,46.32907846547457,72.79182831606344,63.239793688259475,41.43119736673364,47.544910965692424
2018-09-22,13.894453336444741,13.788085195372489,62.1054431558111,36.902617307532,74.21683443962677,73.72665447780017,35.58072804954165,47.19993156526566,74.73456973250241,61.65040306632807,33.65058777227408,37.21707777580933,81.52570795660296,69.6951733389144,35.47699793694177,40.86232028354156,84.06423187556534,68.37297489029388,37.853000366330825,40.51306707913685,63.95007767587789,61.417383516496066,40.08011865707252,43.36194805083012,77.35601006267001,80.98717574263989,31.30215613468515,39.283416665040264,76.2521918685099,79.64743612967831,34.56042095587702,43.625786320441726,73.80730451811235,76.93397691757772,36.91780597273168,44.65200584481631,74.41624225529755,77.47303856448237,37.00621733032198,44.895523782365544,73.92832473446325,76.99509488068458,36.98169142475285,44.619782452857194,73.11364239071605,76.7631872387394,37.09906075719243,44.8828650586483,73.1421651137396,79.20772720313654,36.14699453149578,45.79813332836672,69.02346572183568,72.45109167389995,38.45405232929165,43.94541164204086
2018-09-23,21.291615434340784,9.315075686700965,67.39741760235569,35.379088700235144,73.40797238168065,73.72665447780017,35.58072804954165,36.830864965828,82.48810462358992,62.32461352748925,35.30190126928841,35.84824628952828,77.49728456717037,70.6489085682914,35.256777639589714,37.96155002940883,82.21668854410062,74.4367428363544,37.66145623575378,40.14779705807931,63.209071626805446,61.417383516496066,40.08011865707252,43.63262276574403,75.88538855131361,80.26032886623756,31.816262489507963,37.036943142941,68.01940124714365,75.96244508637184,33.79811806667129,42.00387679980662,64.8929667265507,71.38527266609866,34.689418543102235,42.97262592285935,64.68034955968608,71.41474001787545,34.501179896674614,42.94163704146368,64.18443314627811,71.01956857593255,34.33517780349662,42.946635977317,63.25199376980825,69.31915198793854,33.87327863509495,42.907234079266956,66.77807847276634,74.54613215557765,33.59404603542025,43.2237452000676,62.58241131515909,69.92200095864739,38.824770664368614,44.39981980733245
2018-09-24,25.388997274135008,2.611860667042194,68.3934477284644,33.268791721459806,66.59802397323821,73.14887418840695,26.61149270667613,36.86117287637765,81.53077159118476,61.83636076534667,30.005551928672247,32.22912147990476,73.02393899733325,67.31558083987863,31.292174899676994,36.26462011285789,72.27610183042637,75.98415862126953,31.587106018119087,38.33496562456163,67.92902490809593,64.76944550093665,30.14062702137494,45.37598834565829,74.21047950420446,79.47569931071126,32.34321432808483,33.689265770870776,56.46614632577021,67.22576233599446,34.57578718134093,39.969434402718605,52.5223772136815,62.0038370594205,35.0569400035216,41.39409289765773,51.8902706037962,61.76466529782084,35.09238611786735,41.360621908243346,52.13534382786207,62.19329777841903,35.305887656824524,41.564614992290664,53.24872416955628,62.776069061915564,35.617872485958,41.29571554337049,55.88651618369361,67.1104343920071,36.336642829652384,40.91703526358473,55.27726283549609,61.1054770915267,34.5321680463675,43.19882132008106
2018-09-25,28.546041175542513,2.6062428117951555,61.493585188753045,30.381876958455337,66.31301012697712,72.91099310099685,39.76839202341823,37.38318532891629,83.98733234552668,61.77081624352288,47.646173191818974,32.70328309727732,68.38566255248696,60.218350107540125,40.112800605013575,33.77510934455478,66.1138026918623,71.11457377798828,39.6531554257167,37.415533616085526,67.78091876954903,64.63844064277156,40.47385408177505,42.57120285088361,69.73899698824903,77.2103290856305,44.973996431923936,29.714929173905077,51.496286890231325,60.75669091932182,39.75963466087709,37.70449446020632,47.43883115305149,56.89648790338094,40.23984399505292,39.78126353446363,47.804282402558435,56.901699072590105,40.312770642869836,39.938058032737366,48.14323972569773,57.096191045525444,40.39297598474918,39.9640932486575,47.92649392377496,57.788685317745454,40.68781189481583,40.242074963623246,51.098382775436015,61.02108045230445,40.96084661110821,40.352751244924306,46.90188221454305,55.73956664636027,43.65238205388662,40.8301908892439
2018-09-26,31.726275863020604,2.6848058433601523,57.53306593489178,25.779649290084876,53.899492352306225,68.43489939875624,65.39421606658934,34.57180150125994,68.95543231444736,64.208233816616,44.51055552266177,32.27637908551574,69.6725832767256,60.41787392809222,45.11448745526095,31.468891776499447,67.66160834960029,67.3175978055022,43.034665105425724,35.9628494845885,46.90074235834991,63.604916676393195,42.22731499954296,40.47060025152234,64.42877281865088,74.81711202463016,49.29902347399991,30.30853152814285,56.65244506279991,58.626749584322894,48.87199123648978,34.77347212333767,53.43347846351639,56.4080113664508,49.96149655234108,37.52719617959991,54.02403071544061,56.64420342782245,50.018600349670606,37.8216443227627,53.998717997586326,56.55359868570485,49.74875393109517,37.74126612875475,53.32763769597427,55.31396723910151,49.293131202037635,38.34116411094149,54.392992804638276,52.29387900806658,46.97256806256675,36.95141437077562,48.18015880259195,54.852320675105474,48.603618682808225,37.3394802035634
2018-09-27,38.808900652790705,3.4498817171225085,73.24241682145635,21.54183167162975,82.9046939014407,71.96293698178434,69.70748523119778,37.795677026384304,74.14354216914737,72.24284563597969,53.89490595884405,35.670295790781495,73.45930182170136,67.83570465834579,52.739162879550406,34.6852639902019,75.3577237846846,67.48972477235604,50.41605969343831,36.889466231862926,64.7083491910802,66.21712643224502,45.637028667543404,43.29503279467983,87.4132717050355,75.7402432033911,63.03703322644706,33.33828701793723,68.2813079192953,58.19391002227523,59.95061328050725,33.6354946453494,65.41248474099388,57.02066079452688,59.89445774043925,36.167780415403875,64.6041426402366,56.86205795025604,59.770455415149385,36.06440453016399,64.28106112168098,56.782231076624925,59.73156022778359,36.01640532962272,65.24221656343695,56.84144811617467,60.247393657990855,35.81777548705158,65.3930942374476,55.28455336218079,58.08799101488529,34.73348538197054,70.70904645476772,57.31640979147778,57.62274438530442,39.86740733392851
2018-09-28,43.79527306444855,3.89477326644446,81.21956595818872,16.913725480985107,71.37892196336466,61.48901736828952,67.9076160883248,36.924049457349156,63.03114593249556,73.93755230658417,57.262544685621826,35.52814805256372,71.23074310828301,70.08172546295583,58.82305705378748,36.20687648932136,62.80411276574458,60.452447447549304,56.780717579485284,35.7521652449428,54.06581324423069,64.09726740146061,61.74216709834643,42.455924842240094,66.7452613104892,66.74005213978349,74.0778878257892,32.60736250902508,70.70251178373887,57.91005583110566,67.02229991128783,34.8238404974567,68.80429288982684,56.07522974455726,64.17427048152581,36.29418596083293,68.51157098993316,55.74968765354789,64.18627298848017,36.08940695266867,69.17054822302994,55.783096986612556,64.45283118096188,36.09735043890113,69.3770320244698,56.746784976104045,64.42882890295922,35.84749705961772,65.83099494615425,56.00550212586323,65.47022747766428,34.97741019435723,64.46966093633212,55.55165020561666,62.699950842180776,39.663339759067846
2018-09-29,46.46432484274173,4.3449546109607695,83.90435614438869,10.071097208663744,71.37892196336466,61.48901736828952,67.9076160883248,29.025462021879093,56.34486870901309,79.09760440969683,56.370418613448855,31.74638572001021,57.926526493501356,67.53654684475777,60.65687376818311,32.85787435965298,60.85523112851803,62.72372283510759,61.64826926878647,32.35571180017908,54.06581324423069,64.09726740146061,61.74216709834643,31.59671343646812,65.18715532637609,64.04304381094443,73.24771433427608,33.07579877733323,67.69149190467235,58.23168852389148,67.46666365355802,37.30427725783622,64.89961405402916,54.946307179705066,63.29644513981048,38.516412219941806,65.21016158172435,55.280163173610106,63.57661136078133,38.61701543881213,65.83296917011532,55.49570776949923,63.635509001728586,38.68606172662861,66.07140516134496,55.02330651713949,63.293930557571656,38.95900926654914,67.83393071399304,58.688472253183676,66.17272447869684,40.33949591790051,60.093785478059125,52.862023874804905,59.917348256564765,37.21202406422493
2018-09-30,50.12411873593356,4.850921276665005,83.62383521803959,10.955500219895782,71.57166057671596,55.44313916240754,65.8748062213061,40.76783491374514,56.915693146874915,70.17313046873409,59.651014678616335,49.29422976139182,47.60164084921432,68.85374537772981,62.236129678464366,42.714811179733225,49.44620126593904,66.75505050535412,66.36288890841234,41.09540500010749,63.69661088011419,50.4204170956266,61.89753252234317,41.43811927721863,63.47586624043034,60.87004370661789,72.36260781947391,45.01703291275234,57.16946879281486,60.924655119726665,65.49375328403602,43.490157906693355,54.99943120399726,57.37352629568916,61.44100392065191,44.67641225953154,55.14680281080279,57.77822161671801,61.545463811744575,44.72127895712578,55.058946398536456,58.167657004722514,61.58616113339512,44.74058698479436,55.6492261673179,57.889566726211676,62.14060166585222,44.78904306399945,60.65470696943742,62.737246837947644,64.69251757368679,45.83429241646658,57.13497979915801,54.213426680067926,59.191234477720954,48.439750972101216
2018-10-01,62.11108531527128,5.465213480658747,78.43587063399985,11.987573389462199,56.216884865519035,71.11537739777049,65.8748062213061,64.26311988215211,52.330517152731815,69.56596251698825,61.891104489995776,47.654247187946325,38.45195927356561,70.23691869047678,62.10063602412258,48.745102080166546,35.26957803145463,70.74462767793645,67.50189362100369,45.3029809607859,50.17095573966905,59.92468755297889,61.89753252234317,44.36592498798322,36.07100861072823,73.76119851430725,70.76693515316641,49.03368156712412,38.53772535973275,65.25796596698524,62.112427906383886,50.80328251139061,39.23332148663489,62.0259159955984,59.3275808408353,51.83039931494859,38.99863304602466,61.47123978622526,59.30376532582638,51.749206071319,38.00106305455003,61.277606665797435,59.37002626817388,51.75908677092882,36.53124895985793,61.67851710605504,59.2944372529925,51.321132502213196,39.63438021581891,62.223810587378445,60.179689220679016,50.4168119352308,39.33311142307186,65.10530258886206,59.26500187230854,52.188524440049065
2018-10-02,69.15861185167734,5.980702048270217,65.52699824436864,12.93281997018127,45.914724916782504,68.44729355506728,66.60730727027313,64.26311988215211,46.060690121566886,63.091526543990796,65.42034695818973,52.45812107947792,33.83547852128309,67.69015143605185,62.469528818379835,52.11124091638431,33.62963718594624,65.47210698138215,67.03552825583397,49.92475220696329,63.63561627070642,54.603913316710766,63.8696230663642,44.40264204943013,40.55635202968195,64.65856113557336,69.08042071231614,58.51034269323479,29.391173702078376,63.57723949775526,58.29922208324119,57.4751627219148,30.828759930086846,61.4712786115038,56.293076177099735,56.74161398056897,30.383776313565534,61.480267209430274,56.45210965021529,56.78885966508282,30.48928073919295,61.379115201470576,56.34258247026059,56.609018348379166,29.592706448573054,60.98757198535747,55.31452520298813,56.9539348437557,31.66759499491785,55.26212154896144,52.430453257496154,54.31077561768993,36.686374557922285,57.89337646744931,55.34395824648961,53.029816652477116
2018-10-03,72.82235362425874,6.238375177646802,50.0605760492429,14.572767401331234,45.914724916782504,68.44729355506728,65.84778990221821,66.45741744197505,38.45295856123161,56.38167685179735,69.06289112065025,57.23974801805562,39.77177499414785,58.617085554865845,64.29755314532795,56.439285175658725,35.93352476622289,62.59134985102492,65.25575759955859,58.872995490388654,63.63561627070642,54.603913316710766,63.319863148776186,61.967205064657755,37.375315244673395,61.04109377834034,66.45762653728409,72.18184278969224,32.6350629970386,59.775274499913614,54.93263012174241,62.4050853091953,35.19482143109944,58.38864013691114,53.57503115896729,59.566476147960024,35.08912278188076,58.66195228980266,53.542788406087176,59.65927303767315,35.478367971428895,58.96431862716384,53.421357462522835,59.598501195521905,37.93744215029361,59.353623382842,54.02480290223976,59.68192084124801,35.72911295609599,55.93608079233889,51.75836952833533,58.93254768454284,36.64976535951237,55.09222133119486,50.69889881724814,58.311719537336856
2018-10-04,74.49132319186069,6.714793194232968,50.94498877058801,16.749360527697775,45.669648890207995,71.57166057671596,59.86551092790027,66.45741744197505,49.772255696630815,56.295436301442756,73.56296363581556,56.37925803262123,46.16922681615923,47.96532075126253,64.8590715988525,60.131971830289864,45.00405333119109,52.76201491288446,63.33857978903035,62.806264664200825,48.61034080217404,63.774386130881496,64.3220746976807,61.967205064657755,34.47933570740878,57.290270409729416,63.630105801976896,70.38567658872324,48.75628047697589,52.86161808676387,54.11468390036953,63.466291010326124,53.28339027225272,52.61458627767069,52.762234373230456,60.36603529035006,53.36616557957732,52.420063174950606,52.34231800818657,60.434536727504515,52.83894946587367,52.46228594481582,52.36211758836483,60.55712526838518,53.06357090301227,53.083239737565044,53.19037514642542,60.10940490153967,51.965468908778135,56.02040582777683,54.027325878529005,61.197903779239695,50.88731144631763,54.45123711069714,53.46360787559864,58.69272100567719
2018-10-05,70.2782898071733,7.255799603581977,65.68647150218999,20.013923792697312,46.08731883673598,56.216884865519035,59.86551092790027,65.8748062213061,59.68831840385951,51.13751392794619,78.55858390438136,59.35309919152182,54.92842467770857,34.29725376877457,64.94219303210988,60.327933303119316,56.227133719944945,39.10421451071947,63.51333397614633,66.7802116974867,49.07746427478727,50.31736403457039,64.3220746976807,61.93265842948341,34.49084400110151,30.036495501678786,59.777482713892105,68.51573681654892,67.23590779676603,42.66436080429872,55.56058865899109,63.520320520133986,69.15326732713979,43.20014454921194,53.303227008848026,60.36680110139376,69.2505250688013,42.886368175022426,53.47948311987606,60.39574410387989,67.99172600971646,42.201027956230625,53.621740356869196,60.30929550023791,64.96482556338378,40.287800773292815,52.536963152590154,60.37900048147067,59.03928797346774,45.10141894658895,54.437651965981075,60.978341123083176,65.50144210960033,43.28218420221508,53.56053409486496,58.283976718352456
