Price,Returns,Range,Log_Range,pct_Range,fg,pct_fg,RSI,pct_RSI
Ticker,,,,,,,,
Date,,,,,,,,
2020-10-02,-0.004102545378274992,0.023150199358938917,0.022886298634885012,-0.47441105561259456,41.0,-0.0888888888888889,45.67419762935,-0.019954541020017258
2020-10-03,-0.0025226166977002406,0.00835405402216427,0.00831935204702687,-0.6391368431590398,40.0,-0.024390243902439046,45.080488013913595,-0.012998796831734327
2020-10-04,0.011334718114116692,0.014391756465082617,0.014289178154675803,0.7227272443893258,42.0,0.050000000000000044,48.343990046147255,0.07239278401836335
2020-10-05,0.011532279024733388,0.014942472477304847,0.014831933525267032,0.03826607360667755,42.0,0.0,51.53577193322992,0.06602230978526835
2020-10-06,-0.017659664062251813,0.025519070296164292,0.025198894453116353,0.7078211343486531,47.0,0.11904761904761907,46.78321742570702,-0.09221855672755486
2020-10-07,0.006069812450621233,0.011171682858563292,0.011109740516138602,-0.562222184080018,43.0,-0.08510638297872342,48.52995905801873,0.03733692824965673
2020-10-08,0.022861384647314218,0.03627237854204313,0.035630022932174904,2.2468141999071976,46.0,0.06976744186046502,54.65504386164524,0.12621244531246822
2020-10-09,0.013537193923190284,0.02358484493131696,0.023311019538672047,-0.34978499124396023,48.0,0.04347826086956519,57.90791280498295,0.05951635409116274
2020-10-10,0.02074267777372715,0.03484422388476127,0.03425090706591586,0.4773988968862639,53.0,0.10416666666666674,62.43194227802185,0.0781245473010661
2020-10-11,0.007744148940002064,0.012418298109226455,0.012341823517228331,-0.6436052600770523,55.0,0.037735849056603765,64.00950097555034,0.025268454575757104
2020-10-12,0.014924866101628098,0.04072538176787499,0.03991795249453955,2.2794656248119174,52.0,-0.054545454545454564,66.9250038674364,0.045547970964493256
2020-10-13,-0.011267025530866026,0.02011794425811453,0.019918252236961084,-0.5060096827874558,56.0,0.07692307692307687,62.7827025302256,-0.06189467460346787
2020-10-14,0.000315673400463534,0.020529709300774135,0.02032181533863612,0.020467550629260867,53.0,-0.0535714285714286,62.85169874812788,0.0010989685872324628
2020-10-15,0.005744241377636975,0.023559791928908114,0.023286543493395127,0.14759500895707856,56.0,0.05660377358490565,64.15778296574241,0.02078041236162198
2020-10-16,-0.01518396829079633,0.028249885902509986,0.02785821716559909,0.1990719607267446,52.0,-0.0714285714285714,58.3456960192853,-0.09059052039813353
2020-10-17,0.0031726798498982116,0.008942217480945702,0.008902472616628942,-0.6834600496509902,56.0,0.07692307692307687,59.1729599457081,0.014178662401239661
2020-10-18,0.010967693217915127,0.011965658971834658,0.01189463646721086,0.3381086958946571,55.0,-0.017857142857142905,62.00231595479305,0.047815015704485875
2020-10-19,0.02227634146506345,0.03425603074929495,0.03368235737868503,1.8628620312452862,55.0,0.0,67.07668620514447,0.0818416243362785
